Movie1,Movie2,Support,Confidence,Lift
The Lord of the Rings: The Return of the King,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4444444444444444,2.5426990208599403
The Godfather: Part II,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4444444444444444,2.5426990208599403
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4444444444444444,2.5426990208599403
Whiplash,The Shawshank Redemption,0.002678810608090008,0.2222222222222222,2.5407520843968006
The Wolf of Wall Street,The Lord of the Rings: The Fellowship of the Ring,0.006295204929011519,0.44339622641509435,2.536702089206969
Pulp Fiction,The Dark Knight,0.002678810608090008,0.6060606060606061,2.53635004756081
The Departed,Pulp Fiction,0.002009107956067506,0.4545454545454546,2.53635004756081
The Pianist,Pulp Fiction,0.002009107956067506,0.4545454545454546,2.53635004756081
The Intouchables,inception,0.0021430484864720066,0.25,2.536005434782609
Whiplash,inception,0.0030806321993035093,0.25,2.536005434782609
Back to the Future,inception,0.002009107956067506,0.25,2.536005434782609
The Dark Knight,inception,0.0024109295472810074,0.25,2.536005434782609
The Silence of the Lambs,inception,0.0057594428073935175,0.25,2.536005434782609
Pulp Fiction,The Dark Knight,0.002678810608090008,0.6060606060606061,2.5349291231644173
Pulp Fiction,The Intouchables,0.00334851326011251,0.32894736842105265,2.5344902503937865
Comedy nights with Kapil,The Silence of the Lambs,0.002009107956067506,0.41666666666666663,2.5332519001085774
Casablanca,The Silence of the Lambs,0.002009107956067506,0.41666666666666663,2.5332519001085774
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.003616394320921511,0.4426229508196721,2.5322781232334655
inception,The Lord of the Rings: The Fellowship of the Ring,0.009777658719528529,0.4424242424242424,2.53114129803785
The Lord of the Rings: The Return of the King,The Lord of the Rings: The Fellowship of the Ring,0.0030806321993035093,0.44230769230769235,2.5304745063365757
The Pianist,The Lord of the Rings: The Fellowship of the Ring,0.0030806321993035093,0.44230769230769235,2.5304745063365757
inception,The Intouchables,0.0029466916688990086,0.3283582089552239,2.529950864870693
Prision Break,The Intouchables,0.0029466916688990086,0.3283582089552239,2.529950864870693
The Wolf of Wall Street,The Lord of the Rings: The Fellowship of the Ring,0.0025448700776855076,0.441860465116279,2.5279158870177314
The Lion King,The Lord of the Rings: The Fellowship of the Ring,0.0025448700776855076,0.441860465116279,2.5279158870177314
The Pianist,Casablanca,0.0021430484864720066,0.20512820512820515,2.5272065668105275
The Dark Knight,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.4411764705882353,2.524002704530088
Comedy nights with Kapil,The Intouchables,0.0025448700776855076,0.3275862068965517,2.524002704530088
The Pianist,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.4411764705882353,2.524002704530088
Once Upon a Time in the West,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.4411764705882353,2.524002704530088
The Lord of the Rings: The Return of the King,Billa,0.0057594428073935175,0.2415730337078652,2.522495482046044
Pulp Fiction,The Shawshank Redemption,0.002009107956067506,0.22058823529411764,2.522070083776236
Whiplash,The Shawshank Redemption,0.002009107956067506,0.22058823529411764,2.522070083776236
Pulp Fiction,The Pianist,0.0025448700776855076,0.24050632911392403,2.521938557815389
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.0024109295472810074,0.32727272727272727,2.521587390937236
inception,The Lord of the Rings: The Fellowship of the Ring,0.006429145459416019,0.4403669724770642,2.5193715069070968
Casablanca,The Intouchables,0.0021430484864720066,0.326530612244898,2.515869505697016
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.0021430484864720066,0.326530612244898,2.515869505697016
12 Angry Men,The Intouchables,0.002009107956067506,0.32608695652173914,2.512451204738188
Back to the Future,The Intouchables,0.002009107956067506,0.32608695652173914,2.512451204738188
The Lord of the rings,Billa,0.0025448700776855076,0.24050632911392403,2.5113569974329466
Comedy nights with Kapil,The Dark Knight,0.0024109295472810074,0.6000000000000001,2.5109865470852024
The Lord of the Rings: The Two Towers,The Dark Knight,0.0024109295472810074,0.6000000000000001,2.5109865470852024
The Departed,The Dark Knight,0.002009107956067506,0.6,2.510986547085202
The Lord of the rings,The Dark Knight,0.0028127511384945084,0.6,2.510986547085202
Game of thrones,The Dark Knight,0.0032145727297080095,0.6,2.510986547085202
The Pianist,The Dark Knight,0.002009107956067506,0.6,2.510986547085202
The Lord of the rings,The Dark Knight,0.0032145727297080095,0.6,2.510986547085202
Prision Break,The Dark Knight,0.002009107956067506,0.6,2.510986547085202
The Lord of the rings,The Pianist,0.002276989016876507,0.23943661971830985,2.5107216331698052
The Lion King,Billa,0.005893383337798017,0.24043715846994534,2.5106347204707857
Pulp Fiction,The Shawshank Redemption,0.0024109295472810074,0.21951219512195125,2.509767302879767
Comedy nights with Kapil,The Dark Knight,0.0024109295472810074,0.6000000000000001,2.509579831932774
The Lord of the Rings: The Two Towers,The Dark Knight,0.0024109295472810074,0.6000000000000001,2.509579831932774
Game of thrones,The Dark Knight,0.0032145727297080095,0.6,2.5095798319327733
Prision Break,The Dark Knight,0.002009107956067506,0.6,2.5095798319327733
The Pianist,The Dark Knight,0.002009107956067506,0.6,2.5095798319327733
The Departed,The Dark Knight,0.002009107956067506,0.6,2.5095798319327733
The Lord of the rings,The Dark Knight,0.0032145727297080095,0.6,2.5095798319327733
The Lord of the rings,The Dark Knight,0.0028127511384945084,0.6,2.5095798319327733
Casablanca,The Intouchables,0.003750334851326011,0.3255813953488372,2.5085559315525474
The Lord of the Rings: The Two Towers,inception,0.0025448700776855076,0.24675324675324675,2.5030702992659513
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0028127511384945084,0.4375,2.502969348659004
Comedy nights with Kapil,The Intouchables,0.00334851326011251,0.3246753246753247,2.5015747925964646
Witness for the Prosecution,Billa,0.002276989016876507,0.23943661971830985,2.500187136806855
"The Good, the Bad and the Ugly",The Lord of the Rings: The Return of the King,0.0024109295472810074,0.4285714285714286,2.4997767857142863
The Lord of the Rings: The Fellowship of the Ring,inception,0.002276989016876507,0.24637681159420288,2.4992517328292374
Gladiator,inception,0.00656308598982052,0.24623115577889446,2.4977741970723177
Good Will Hunting,inception,0.0021430484864720066,0.2461538461538462,2.4969899665551845
Pulp Fiction,Billa,0.0073667291722475225,0.2391304347826087,2.496989966555184
Game of thrones,The Lord of the Rings: The Fellowship of the Ring,0.0032145727297080095,0.43636363636363634,2.496468129571578
The Shawshank Redemption,Casablanca,0.0021430484864720066,0.20253164556962025,2.4952166102686215
The Pianist,The Dark Knight,0.004152156442539513,0.5961538461538461,2.494890479475681
Cinema Paradiso,The Silence of the Lambs,0.0021430484864720066,0.4102564102564103,2.4942787939530615
Whiplash,The Lord of the Rings: The Fellowship of the Ring,0.002276989016876507,0.43589743589743585,2.4938009627664797
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.002276989016876507,0.43589743589743585,2.4938009627664797
Comedy nights with Kapil,Billa,0.0021430484864720066,0.23880597014925375,2.4936019204675923
The Shining,Billa,0.0021430484864720066,0.23880597014925375,2.4936019204675923
The Pianist,The Dark Knight,0.004152156442539513,0.5961538461538461,2.493492781728076
The Departed,The Intouchables,0.004420037503348513,0.32352941176470584,2.4927457050931827
The Dark Knight,The Lord of the Rings: The Fellowship of the Ring,0.002678810608090008,0.43478260869565216,2.4874229551890723
Comedy nights with Kapil,The Silence of the Lambs,0.0024109295472810074,0.40909090909090917,2.487192774652059
Comedy nights with Kapil,Billa,0.00656308598982052,0.23786407766990292,2.483766718718175
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0061612643986070185,0.4339622641509434,2.482729704330225
The Departed,The Dark Knight,0.004687918564157514,0.5932203389830509,2.482613817739607
Pulp Fiction,The Lord of the Rings: The Return of the King,0.002678810608090008,0.42553191489361697,2.4820478723404253
Comedy nights with Kapil,The Intouchables,0.0025448700776855076,0.3220338983050848,2.481222997673646
The Departed,The Dark Knight,0.004687918564157514,0.5932203389830509,2.481222997673646
The Lord of the Rings: The Fellowship of the Ring,The Shawshank Redemption,0.0030806321993035093,0.2169811320754717,2.4808286861798954
Pulp Fiction,inception,0.008974015537101527,0.24452554744525545,2.480472469057442
The Pianist,The Dark Knight,0.0021430484864720066,0.5925925925925927,2.47998671317057
Comedy nights with Kapil,inception,0.0029466916688990086,0.24444444444444444,2.479649758454106
The Silence of the Lambs,The Lord of the Rings: The Fellowship of the Ring,0.0034824537905170103,0.43333333333333335,2.479131545338442
The Pianist,The Dark Knight,0.0021430484864720066,0.5925925925925927,2.478597364871875
The Dark Knight,The Intouchables,0.0061612643986070185,0.32167832167832167,2.478483332972497
inception,The Lord of the Rings: The Fellowship of the Ring,0.0038842753817305118,0.4328358208955224,2.476285240464345
The Lord of the rings,The Pianist,0.002276989016876507,0.23611111111111108,2.47585049937578
The Dark Knight,The Pianist,0.002276989016876507,0.23611111111111108,2.47585049937578
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4324324324324325,2.4739774257015643
Pulp Fiction,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4324324324324325,2.4739774257015643
Whiplash,The Lord of the Rings: The Fellowship of the Ring,0.006429145459416019,0.43243243243243246,2.473977425701564
Comedy nights with Kapil,Billa,0.00656308598982052,0.23671497584541062,2.471767845680889
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.004553978033753014,0.32075471698113206,2.4713670969877524
Comedy nights with Kapil,The Intouchables,0.002276989016876507,0.32075471698113206,2.4713670969877524
The Lord of the rings,The Silence of the Lambs,0.0034824537905170103,0.40624999999999994,2.469920602605863
The Departed,The Shawshank Redemption,0.0025448700776855076,0.2159090909090909,2.46857162745371
The Silence of the Lambs,The Intouchables,0.005491561746584516,0.32031249999999994,2.467959881320949
The Pianist,The Lord of the Rings: The Fellowship of the Ring,0.0029466916688990086,0.4313725490196078,2.4679137555405304
Comedy nights with Kapil,inception,0.0024109295472810074,0.24324324324324328,2.4674647473560523
The Pianist,inception,0.0024109295472810074,0.24324324324324328,2.4674647473560523
The Lord of the Rings: The Fellowship of the Ring,The Pianist,0.003750334851326011,0.23529411764705882,2.4672835426305353
The Departed,Pulp Fiction,0.0025448700776855076,0.441860465116279,2.465568185768415
Back to the Future,The Intouchables,0.0021430484864720066,0.32,2.4655521155830753
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.0021430484864720066,0.32,2.4655521155830753
Witness for the Prosecution,Billa,0.002276989016876507,0.23611111111111108,2.465462315462315
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.007098848111438521,0.43089430894308944,2.465177709248357
The Intouchables,inception,0.0057594428073935175,0.24293785310734467,2.4643668631785807
The Lion King,Billa,0.01620680417894455,0.23586744639376217,2.4629179787074524
Comedy nights with Kapil,Billa,0.00334851326011251,0.2358490566037736,2.462725953291991
Comedy nights with Kapil,inception,0.00669702652022502,0.24271844660194178,2.462141198818067
12 Angry Men,The Intouchables,0.0030806321993035093,0.3194444444444444,2.4612716431601878
The Lord of the Rings: The Fellowship of the Ring,inception,0.0021430484864720066,0.24242424242424246,2.459156785243742
Prision Break,The Silence of the Lambs,0.0025448700776855076,0.40425531914893614,2.457793332871301
The Shining,Billa,0.0021430484864720066,0.23529411764705885,2.4569313039901277
The Intouchables,Billa,0.002678810608090008,0.2352941176470588,2.4569313039901273
inception,The Intouchables,0.0029466916688990086,0.3188405797101449,2.456618955744006
Pulp Fiction,The Dark Knight,0.002276989016876507,0.5862068965517241,2.4532627184165765
The Lion King,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.42857142857142855,2.451888341543514
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0028127511384945084,0.4285714285714286,2.451888341543514
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0024109295472810074,0.4285714285714286,2.451888341543514
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.42857142857142855,2.451888341543514
Pulp Fiction,The Dark Knight,0.002276989016876507,0.5862068965517241,2.4518883415435138
Comedy nights with Kapil,inception,0.00669702652022502,0.24154589371980678,2.4502467968914097
Prision Break,The Intouchables,0.005491561746584516,0.31782945736434104,2.448828409372725
Whiplash,inception,0.006429145459416019,0.24120603015075376,2.4467992134585974
The Lord of the Rings: The Return of the King,The Intouchables,0.002678810608090008,0.31746031746031744,2.4459842416498763
Comedy nights with Kapil,The Intouchables,0.005223680685775516,0.3170731707317073,2.4430013340381085
Pulp Fiction,The Shawshank Redemption,0.0029466916688990086,0.21359223300970873,2.442082100536731
inception,The Pianist,0.002276989016876507,0.23287671232876714,2.441934739110359
The Lord of the Rings: The Two Towers,The Dark Knight,0.0028127511384945084,0.5833333333333333,2.4412369207772793
Whiplash,The Shawshank Redemption,0.0025448700776855076,0.21348314606741575,2.44083486759468
The Lord of the Rings: The Two Towers,The Dark Knight,0.0028127511384945084,0.5833333333333333,2.4398692810457514
The Lord of the rings,Billa,0.01674256630056255,0.2336448598130841,2.439709822887393
Joker,The Intouchables,0.00334851326011251,0.3164556962025316,2.4382437851889587
The Lord of the rings,The Intouchables,0.00334851326011251,0.3164556962025316,2.4382437851889587
Comedy nights with Kapil,Billa,0.0028127511384945084,0.23333333333333334,2.4364568764568766
Comedy nights with Kapil,The Dark Knight,0.005223680685775516,0.582089552238806,2.436031724784151
The Lord of the rings,Billa,0.01674256630056255,0.2332089552238806,2.435158125456633
Comedy nights with Kapil,The Dark Knight,0.005223680685775516,0.582089552238806,2.43466700112881
Comedy nights with Kapil,inception,0.0024109295472810074,0.24000000000000002,2.4345652173913046
Pulp Fiction,The Lord of the Rings: The Fellowship of the Ring,0.002678810608090008,0.42553191489361697,2.4344990625254748
The Lord of the Rings: The Fellowship of the Ring,Billa,0.008304312885079025,0.2330827067669173,2.4338398443661604
inception,The Dark Knight,0.00334851326011251,0.5813953488372093,2.433126499113568
Prision Break,The Intouchables,0.0024109295472810074,0.31578947368421056,2.433110640378035
Cinema Paradiso,Pulp Fiction,0.002276989016876507,0.43589743589743585,2.4322946609942124
Cinema Paradiso,The Silence of the Lambs,0.0024109295472810074,0.4,2.4319218241042346
inception,The Dark Knight,0.00334851326011251,0.5813953488372093,2.431763403035633
Once Upon a Time in the West,Billa,0.002276989016876507,0.23287671232876714,2.4316888590861194
The Dark Knight,The Pianist,0.0021430484864720066,0.2318840579710145,2.431525810128644
Back to the Future,The Lord of the Rings: The Fellowship of the Ring,0.002276989016876507,0.42500000000000004,2.4314559386973182
The Departed,The Lord of the Rings: The Fellowship of the Ring,0.002276989016876507,0.42500000000000004,2.4314559386973182
The Departed,The Pianist,0.004687918564157514,0.2317880794701987,2.4305193838827295
Parasite,The Lord of the Rings: The Return of the King,0.002009107956067506,0.41666666666666663,2.4303385416666665
Casablanca,The Dark Knight,0.0024109295472810074,0.5806451612903226,2.4299869810501957
The Silence of the Lambs,The Lord of the Rings: The Fellowship of the Ring,0.004152156442539513,0.4246575342465754,2.429496667191519
Casablanca,The Dark Knight,0.0024109295472810074,0.5806451612903226,2.4286256438059097
Whiplash,The Shawshank Redemption,0.003750334851326011,0.21212121212121213,2.4252633532878556
The Dark Knight,Billa,0.0034824537905170103,0.23214285714285715,2.424025974025974
The Intouchables,The Lord of the Rings: The Fellowship of the Ring,0.004821859094562015,0.42352941176470593,2.4230425963488846
The Pianist,The Lord of the Rings: The Fellowship of the Ring,0.004420037503348513,0.423076923076923,2.4204538756262894
Comedy nights with Kapil,The Intouchables,0.007232788641843022,0.313953488372093,2.418964648282814
Billa,The Intouchables,0.0021430484864720066,0.3137254901960784,2.4172079564539954
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.0021430484864720066,0.3137254901960784,2.4172079564539954
The Dark Knight,The Intouchables,0.0021430484864720066,0.3137254901960784,2.4172079564539954
Casablanca,The Lord of the Rings: The Fellowship of the Ring,0.0025448700776855076,0.4222222222222222,2.4155640698169436
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.005089740155371015,0.4222222222222222,2.4155640698169436
Interstellar,The Lord of the Rings: The Fellowship of the Ring,0.0025448700776855076,0.4222222222222222,2.4155640698169436
The Silence of the Lambs,inception,0.00334851326011251,0.2380952380952381,2.415243271221532
Harry Potter 2,inception,0.00334851326011251,0.2380952380952381,2.415243271221532
inception,The Dark Knight,0.002009107956067506,0.576923076923077,2.414410141428079
The Lord of the Rings: The Fellowship of the Ring,The Dark Knight,0.002009107956067506,0.576923076923077,2.414410141428079
The Lord of the Rings: The Return of the King,The Dark Knight,0.002009107956067506,0.576923076923077,2.414410141428079
The Dark Knight,Billa,0.011117064023573533,0.2311977715877437,2.414157430313419
The Lord of the Rings: The Return of the King,The Shawshank Redemption,0.0025448700776855076,0.2111111111111111,2.413714480176961
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.007232788641843022,0.421875,2.413577586206897
Léon: The Professional,The Shawshank Redemption,0.005625502276989017,0.21105527638190955,2.413076100256258
The Lord of the Rings: The Fellowship of the Ring,The Dark Knight,0.002009107956067506,0.576923076923077,2.41305753070459
The Silence of the Lambs,The Dark Knight,0.002009107956067506,0.576923076923077,2.41305753070459
The Lord of the Rings: The Return of the King,The Dark Knight,0.002009107956067506,0.576923076923077,2.41305753070459
Comedy nights with Kapil,The Dark Knight,0.002009107956067506,0.576923076923077,2.41305753070459
inception,The Dark Knight,0.002009107956067506,0.576923076923077,2.41305753070459
Comedy nights with Kapil,The Dark Knight,0.00656308598982052,0.5764705882352941,2.4125164864151936
Comedy nights with Kapil,The Dark Knight,0.00656308598982052,0.5764705882352941,2.4111649365628605
Harry Potter 2,The Silence of the Lambs,0.0030806321993035093,0.39655172413793105,2.4109569807929914
Pulp Fiction,Billa,0.002009107956067506,0.23076923076923078,2.4096826250672407
The Dark Knight,Billa,0.004420037503348513,0.23076923076923073,2.40968262506724
The Lord of the Rings: The Return of the King,The Intouchables,0.002678810608090008,0.31249999999999994,2.407765737874097
Interstellar,The Lord of the Rings: The Fellowship of the Ring,0.0028127511384945084,0.42,2.4028505747126436
The Dark Knight,Billa,0.0034824537905170103,0.23008849557522124,2.402574416733709
Comedy nights with Kapil,The Dark Knight,0.004152156442539513,0.5740740740740741,2.4024871283839895
The Dark Knight,Billa,0.0030806321993035093,0.23,2.4016503496503496
Comedy nights with Kapil,The Dark Knight,0.004152156442539513,0.5740740740740741,2.4011411972196286
The Lord of the Rings: The Fellowship of the Ring,The Silence of the Lambs,0.002009107956067506,0.39473684210526316,2.3999228527344423
Pulp Fiction,The Silence of the Lambs,0.004018215912135012,0.39473684210526316,2.3999228527344423
The Pianist,Billa,0.002276989016876507,0.22972972972972974,2.3988281988281988
The Lion King,The Lord of the Rings: The Fellowship of the Ring,0.005893383337798017,0.41904761904761906,2.3974019339536583
Comedy nights with Kapil,The Intouchables,0.003750334851326011,0.3111111111111111,2.397064556816879
The Lord of the Rings: The Fellowship of the Ring,The Intouchables,0.004955799624966515,0.31092436974789917,2.395625742557085
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0024109295472810074,0.4186046511627907,2.394867682437851
The Departed,The Lord of the Rings: The Fellowship of the Ring,0.0024109295472810074,0.4186046511627907,2.394867682437851
Comedy nights with Kapil,The Intouchables,0.008572193945888026,0.31067961165048547,2.393739918041821
whole wheat Star Wars: Episode V - The Empire Strikes Back,inception,0.0028127511384945084,0.2359550561797753,2.3935332193453838
The Intouchables,inception,0.0028127511384945084,0.2359550561797753,2.3935332193453838
inception,The Dark Knight,0.0021430484864720066,0.5714285714285715,2.391415759128764
Comedy nights with Kapil,The Dark Knight,0.0021430484864720066,0.5714285714285715,2.391415759128764
The Dark Knight,The Intouchables,0.0024109295472810074,0.3103448275862069,2.391160456923241
Casablanca,The Pianist,0.004152156442539513,0.22794117647058826,2.3901809319233314
inception,The Dark Knight,0.0021430484864720066,0.5714285714285715,2.3900760304121653
Comedy nights with Kapil,The Dark Knight,0.0021430484864720066,0.5714285714285715,2.3900760304121653
The Lord of the Rings: The Fellowship of the Ring,The Pianist,0.003750334851326011,0.22764227642276422,2.3870466794555587
whole wheat Star Wars: Episode V - The Empire Strikes Back,inception,0.0021430484864720066,0.23529411764705885,2.386828644501279
Billa,inception,0.0021430484864720066,0.23529411764705885,2.386828644501279
Terminator 2: Judgment Day,inception,0.002678810608090008,0.2352941176470588,2.3868286445012785
The Dark Knight,The Intouchables,0.011117064023573533,0.30970149253731344,2.386203656639404
Seven Samurai,The Pianist,0.005089740155371015,0.2275449101796407,2.3860257014061763
inception,The Lord of the Rings: The Fellowship of the Ring,0.017144387891776053,0.41693811074918574,2.3853332834125833
Seven Samurai,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.41666666666666663,2.383780332056194
12 Angry Men,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.41666666666666663,2.383780332056194
12 Angry Men,The Lord of the Rings: The Fellowship of the Ring,0.004018215912135012,0.41666666666666663,2.383780332056194
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.002009107956067506,0.41666666666666663,2.383780332056194
Seven Samurai,The Pianist,0.002009107956067506,0.2272727272727273,2.383171603677222
Comedy nights with Kapil,The Intouchables,0.008572193945888026,0.3091787439613527,2.3821759570850976
Prision Break,The Intouchables,0.004553978033753014,0.3090909090909091,2.3814992025518342
The Lord of the Rings: The Fellowship of the Ring,inception,0.009241896597910528,0.23469387755102042,2.3807397959183674
12 Angry Men,The Intouchables,0.0028127511384945084,0.3088235294117647,2.379439082134402
Pulp Fiction,Billa,0.0030806321993035093,0.22772277227722773,2.377871633317178
The Lion King,The Dark Knight,0.00334851326011251,0.5681818181818182,2.3778281695882595
Pulp Fiction,The Dark Knight,0.00334851326011251,0.5681818181818182,2.3778281695882595
The Lord of the Rings: The Return of the King,The Pianist,0.002276989016876507,0.22666666666666668,2.376816479400749
Pulp Fiction,The Dark Knight,0.00334851326011251,0.5681818181818182,2.3764960529666417
The Lion King,The Dark Knight,0.00334851326011251,0.5681818181818182,2.3764960529666417
Pulp Fiction,The Intouchables,0.004420037503348513,0.308411214953271,2.3762622609299497
Casablanca,The Shawshank Redemption,0.0021430484864720066,0.2077922077922078,2.3757681828125934
The Usual Suspects,The Dark Knight,0.0028127511384945084,0.5675675675675675,2.3752575445400557
Star Wars: Episode V - The Empire Strikes Back,inception,0.004420037503348513,0.23404255319148934,2.3741327474560587
The Usual Suspects,The Dark Knight,0.0028127511384945084,0.5675675675675675,2.373926868044515
Apocalypse Now,The Lord of the Rings: The Fellowship of the Ring,0.002276989016876507,0.41463414634146345,2.372152135314457
inception,The Dark Knight,0.002276989016876507,0.5666666666666667,2.3714872944693575
The Lord of the Rings: The Return of the King,The Intouchables,0.0021430484864720066,0.3076923076923077,2.3707231880606496
Pulp Fiction,The Intouchables,0.002678810608090008,0.3076923076923077,2.3707231880606496
inception,The Dark Knight,0.002276989016876507,0.5666666666666667,2.3701587301587304
Pulp Fiction,The Intouchables,0.004152156442539513,0.3069306930693069,2.364855061357529
Pulp Fiction,The Lord of the Rings: The Return of the King,0.002009107956067506,0.40540540540540543,2.3646537162162167
The Silence of the Lambs,The Lord of the Rings: The Return of the King,0.002009107956067506,0.40540540540540543,2.3646537162162167
The Lord of the Rings: The Fellowship of the Ring,Billa,0.0032145727297080095,0.22641509433962262,2.364216915160311
The Lion King,The Lord of the Rings: The Fellowship of the Ring,0.00669702652022502,0.4132231404958678,2.3640796681549037
Comedy nights with Kapil,The Intouchables,0.0025448700776855076,0.3064516129032258,2.3611638203668566
The Lion King,The Intouchables,0.0025448700776855076,0.3064516129032258,2.3611638203668566
Pulp Fiction,The Intouchables,0.0025448700776855076,0.3064516129032258,2.3611638203668566
Casablanca,The Lord of the Rings: The Fellowship of the Ring,0.0034824537905170103,0.4126984126984127,2.3610776622270877
Terminator 2: Judgment Day,inception,0.002678810608090008,0.2325581395348837,2.359074823053589
The Silence of the Lambs,The Intouchables,0.0034824537905170103,0.30588235294117644,2.356777757542645
12 Angry Men,inception,0.0030806321993035093,0.23232323232323232,2.356691919191919
The Dark Knight,The Intouchables,0.0029466916688990086,0.3055555555555555,2.354259832588006
Braveheart,inception,0.0021430484864720066,0.2318840579710145,2.352236925015753
Back to the Future,The Intouchables,0.0024109295472810074,0.3050847457627119,2.3506323135855594
inception,The Lord of the Rings: The Fellowship of the Ring,0.0030806321993035093,0.41071428571428575,2.3497263273125344
The Intouchables,The Dark Knight,0.008572193945888026,0.5614035087719299,2.3494610966879086
inception,The Shawshank Redemption,0.002009107956067506,0.20547945205479454,2.349325557490193
The Lord of the Rings: The Return of the King,The Intouchables,0.00334851326011251,0.3048780487804878,2.3490397442674116
inception,The Intouchables,0.00334851326011251,0.3048780487804878,2.3490397442674116
The Departed,The Silence of the Lambs,0.004553978033753014,0.3863636363636364,2.3490153982824995
Prision Break,The Silence of the Lambs,0.002276989016876507,0.3863636363636364,2.3490153982824995
The Intouchables,The Dark Knight,0.008572193945888026,0.5614035087719299,2.3481448719838816
The Usual Suspects,The Lord of the Rings: The Fellowship of the Ring,0.0021430484864720066,0.4102564102564103,2.347106788486099
inception,Billa,0.009241896597910528,0.22475570032573292,2.3468895924921984
The Intouchables,inception,0.004152156442539513,0.23134328358208958,2.3467512978585336
The Dark Knight,inception,0.011117064023573533,0.2311977715877437,2.345275221024585
12 Angry Men,The Intouchables,0.0028127511384945084,0.30434782608695654,2.3449544577556427
inception,The Pianist,0.0025448700776855076,0.22352941176470587,2.3439193654990085
The Dark Knight,The Lord of the Rings: The Fellowship of the Ring,0.004553978033753014,0.40963855421686746,2.3435719891058486
Apocalypse Now,inception,0.002009107956067506,0.23076923076923078,2.340928093645485
WALL·E,The Lord of the Rings: The Fellowship of the Ring,0.0024109295472810074,0.40909090909090917,2.340438871473355
Comedy nights with Kapil,The Lord of the Rings: The Fellowship of the Ring,0.0024109295472810074,0.40909090909090917,2.340438871473355
The Lord of the rings,The Intouchables,0.005491561746584516,0.3037037037037037,2.3399915911783817
The Lord of the rings,The Silence of the Lambs,0.002009107956067506,0.3846153846153846,2.3383863693309945
The Lord of the rings,The Lord of the Rings: The Fellowship of the Ring,0.0038842753817305118,0.4084507042253521,2.336776212832551
The Departed,Pulp Fiction,0.0024109295472810074,0.4186046511627907,2.335801439149025
The Godfather: Part II,The Intouchables,0.002678810608090008,0.30303030303030304,2.3348031397567004
The Departed,The Silence of the Lambs,0.004420037503348513,0.3837209302325581,2.3329482614953414
Comedy nights with Kapil,The Dark Knight,0.004553978033753014,0.5573770491803278,2.331303669008587
"The Good, the Bad and the Ugly",The Silence of the Lambs,0.0030806321993035093,0.38333333333333336,2.330591748099892
Game of thrones,The Pianist,0.0034824537905170103,0.22222222222222224,2.330212234706617
Comedy nights with Kapil,The Pianist,0.002678810608090008,0.2222222222222222,2.3302122347066168
Schindler's List,The Intouchables,0.015269220466113046,0.30238726790450926,2.3298486503354656
Whiplash,The Lord of the Rings: The Fellowship of the Ring,0.0032145727297080095,0.4067796610169492,2.327216052990454
The Silence of the Lambs,The Intouchables,0.0021430484864720066,0.30188679245283023,2.325992561870826
The Lord of the rings,The Intouchables,0.004286096972944013,0.30188679245283023,2.325992561870826
Comedy nights with Kapil,The Dark Knight,0.002009107956067506,0.5555555555555556,2.3249875435974094
The Lord of the Rings: The Fellowship of the Ring,The Dark Knight,0.002009107956067506,0.5555555555555556,2.3249875435974094
The Lord of the rings,The Dark Knight,0.00334851326011251,0.5555555555555556,2.3249875435974094
The Lord of the Rings: The Return of the King,Pulp Fiction,0.002678810608090008,0.41666666666666663,2.324987543597409
